bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,outrange
ESSFmk,ESSFmk/01,Hm,2,Hm,2,C4,FALSE
ESSFmk,ESSFmk/01,Pli,2,Pl,2,C4,FALSE
ESSFmk,ESSFmk/01,Sxw,1,Sx,1,C4,FALSE
ESSFmk,ESSFmk/02,Bl,3,Bl,3,B2,FALSE
ESSFmk,ESSFmk/02,Hm,3,Hm,3,B2,FALSE
ESSFmk,ESSFmk/02,Pa,3,Pa,3,B2,FALSE
ESSFmk,ESSFmk/02,Pli,3,Pl,3,B2,FALSE
ESSFmk,ESSFmk/02,Sxw,2,Sx,2,B2,FALSE
ESSFmk,ESSFmk/02a,Bl,3,Bl,3,B2,FALSE
ESSFmk,ESSFmk/02a,Hm,3,Hm,3,B2,FALSE
ESSFmk,ESSFmk/02a,Pa,3,Pa,3,B2,FALSE
ESSFmk,ESSFmk/02a,Pli,3,Pl,3,B2,FALSE
ESSFmk,ESSFmk/02a,Sxw,2,Sx,2,B2,FALSE
ESSFmk,ESSFmk/02b,Bl,3,Bl,3,B2,FALSE
ESSFmk,ESSFmk/02b,Hm,3,Hm,3,B2,FALSE
ESSFmk,ESSFmk/02b,Pa,3,Pa,3,B2,FALSE
ESSFmk,ESSFmk/02b,Pli,3,Pl,3,B2,FALSE
ESSFmk,ESSFmk/02b,Sxw,2,Sx,2,B2,FALSE
ESSFmk,ESSFmk/03,Ba,3,Ba,3,,FALSE
ESSFmk,ESSFmk/03,Bl,3,Bl,3,,FALSE
ESSFmk,ESSFmk/03,Hm,3,Hm,3,,FALSE
ESSFmk,ESSFmk/03,Pa,3,Pa,3,,FALSE
ESSFmk,ESSFmk/03,Pli,3,Pl,3,,FALSE
ESSFmk,ESSFmk/03,Sxw,2,Sx,2,,FALSE
ESSFmk,ESSFmk/04,Ba,3,Ba,3,,FALSE
ESSFmk,ESSFmk/04,Bl,2,Bl,2,,FALSE
ESSFmk,ESSFmk/04,Hm,2,Hm,2,,FALSE
ESSFmk,ESSFmk/04,Pli,2,Pl,2,,FALSE
ESSFmk,ESSFmk/04,Sxw,1,Sx,1,,FALSE
ESSFmk,ESSFmk/05,Ba,3,Ba,3,D6,FALSE
ESSFmk,ESSFmk/05,Bl,2,Bl,2,D6,FALSE
ESSFmk,ESSFmk/05,Hm,2,Hm,2,D6,FALSE
ESSFmk,ESSFmk/05,Pli,3,Pl,3,D6,FALSE
ESSFmk,ESSFmk/05,Sxw,1,Sx,1,D6,FALSE
ESSFmk,ESSFmk/06,Ba,3,Ba,3,,FALSE
ESSFmk,ESSFmk/06,Bl,3,Bl,3,,FALSE
ESSFmk,ESSFmk/06,Hm,3,Hm,3,,FALSE
ESSFmk,ESSFmk/06,Sxw,1,Sx,1,,FALSE
ESSFmk,ESSFmk/07,Ba,3,Ba,3,,FALSE
ESSFmk,ESSFmk/07,Bl,3,Bl,3,,FALSE
ESSFmk,ESSFmk/07,Sxw,1,Sx,1,,FALSE
ESSFmkp,ESSFmkp/00,Bl,3,Bl,3,C4,FALSE
ESSFmkp,ESSFmkp/00,Pa,3,Pa,3,C4,FALSE
ESSFmkw,ESSFmkw/101,Bl,2,Bl,2,WHM,FALSE
ESSFmkw,ESSFmkw/101,Hm,3,Hm,3,WHM,FALSE
ESSFmkw,ESSFmkw/102,Bl,3,Bl,3,WHM,FALSE
ESSFmkw,ESSFmkw/102,Hm,3,Hm,3,WHM,FALSE
ESSFmkw,ESSFmkw/102,Pa,3,Pa,3,WHM,FALSE
ESSFmkw,ESSFmkw/103,Bl,3,Bl,3,WHM,FALSE
ESSFmkw,ESSFmkw/103,Hm,3,Hm,3,WHM,FALSE
ESSFmkw,ESSFmkw/104,Bl,2,Bl,2,WHM,FALSE
ESSFmkw,ESSFmkw/104,Hm,2,Hm,2,WHM,FALSE
ESSFmkw,ESSFmkw/110,Bl,2,Bl,2,WHM,FALSE
ESSFmkw,ESSFmkw/110,Hm,3,Hm,3,WHM,FALSE
ESSFmkw,ESSFmkw/111,Bl,3,Bl,3,WHM,FALSE
ESSFmm1,ESSFmm1/01,Bl,1,Bl,1,C4,FALSE
ESSFmm1,ESSFmm1/01,Pli,2,Pl,2,C4,FALSE
ESSFmm1,ESSFmm1/01,Sxw,1,Sx,1,C4,FALSE
ESSFmm1,ESSFmm1/02,Bl,3,Bl,3,,FALSE
ESSFmm1,ESSFmm1/02,Pli,3,Pl,3,,FALSE
ESSFmm1,ESSFmm1/02,Sxw,3,Sx,3,,FALSE
ESSFmm1,ESSFmm1/03,Bl,2,Bl,2,B2,FALSE
ESSFmm1,ESSFmm1/03,Pli,2,Pl,2,B2,FALSE
ESSFmm1,ESSFmm1/03,Sxw,2,Sx,2,B2,FALSE
ESSFmm1,ESSFmm1/04,Bl,2,Bl,2,,FALSE
ESSFmm1,ESSFmm1/04,Pli,2,Pl,2,,FALSE
ESSFmm1,ESSFmm1/04,Sxw,2,Sx,2,,FALSE
ESSFmm1,ESSFmm1/05,Bl,1,Bl,1,,FALSE
ESSFmm1,ESSFmm1/05,Pli,2,Pl,2,,FALSE
ESSFmm1,ESSFmm1/05,Sxw,1,Sx,1,,FALSE
ESSFmm1,ESSFmm1/06,Bl,1,Bl,1,D6,FALSE
ESSFmm1,ESSFmm1/06,Pli,2,Pl,2,D6,FALSE
ESSFmm1,ESSFmm1/06,Sxw,1,Sx,1,D6,FALSE
ESSFmm1,ESSFmm1/07,Bl,3,Bl,3,,FALSE
ESSFmm1,ESSFmm1/07,Pli,3,Pl,3,,FALSE
ESSFmm1,ESSFmm1/07,Sxw,3,Sx,3,,FALSE
ESSFmm2,ESSFmm2/01,Bl,1,Bl,1,C4,FALSE
ESSFmm2,ESSFmm2/01,Pli,2,Pl,2,C4,FALSE
ESSFmm2,ESSFmm2/01,Sxw,1,Sx,1,C4,FALSE
ESSFmm2,ESSFmm2/02,Bl,3,Bl,3,,FALSE
ESSFmm2,ESSFmm2/02,Pli,3,Pl,3,,FALSE
ESSFmm2,ESSFmm2/02,Sxw,2,Sx,2,WHM,FALSE
ESSFmm2,ESSFmm2/03,Bl,2,Bl,2,B2,FALSE
ESSFmm2,ESSFmm2/03,Pli,2,Pl,2,B2,FALSE
ESSFmm2,ESSFmm2/03,Sxw,2,Sx,2,B2,FALSE
ESSFmm2,ESSFmm2/04,Bl,2,Bl,2,,FALSE
ESSFmm2,ESSFmm2/04,Pli,2,Pl,2,,FALSE
ESSFmm2,ESSFmm2/04,Sxw,1,Sx,1,,FALSE
ESSFmm2,ESSFmm2/05,Bl,1,Bl,1,D6,FALSE
ESSFmm2,ESSFmm2/05,Pli,2,Pl,2,D6,FALSE
ESSFmm2,ESSFmm2/05,Sxw,1,Sx,1,D6,FALSE
ESSFmm2,ESSFmm2/06,Bl,1,Bl,1,,FALSE
ESSFmm2,ESSFmm2/06,Pli,2,Pl,2,,FALSE
ESSFmm2,ESSFmm2/06,Sxw,1,Sx,1,,FALSE
ESSFmm2,ESSFmm2/07,Bl,2,Bl,2,,FALSE
ESSFmm2,ESSFmm2/07,Pli,2,Pl,2,,FALSE
ESSFmm2,ESSFmm2/07,Sxw,1,Sx,1,,FALSE
ESSFmm3,ESSFmm3/101,Bl,1,Bl,1,C4,FALSE
ESSFmm3,ESSFmm3/101,Pli,3,Pl,3,C4,FALSE
ESSFmm3,ESSFmm3/101,Sxw,1,Sx,1,C4,FALSE
ESSFmm3,ESSFmm3/102,Bl,3,Bl,3,,FALSE
ESSFmm3,ESSFmm3/102,Fdi,2,Fd,2,,FALSE
ESSFmm3,ESSFmm3/102,Pa,3,Pa,3,,FALSE
ESSFmm3,ESSFmm3/102,Pli,2,Pl,2,,FALSE
ESSFmm3,ESSFmm3/102,Sxw,2,Sx,2,,FALSE
ESSFmm3,ESSFmm3/103,Bl,2,Bl,2,B2,FALSE
ESSFmm3,ESSFmm3/103,Fdi,2,Fd,2,B2,FALSE
ESSFmm3,ESSFmm3/103,Pa,3,Pa,3,B2,FALSE
ESSFmm3,ESSFmm3/103,Pli,2,Pl,2,B2,FALSE
ESSFmm3,ESSFmm3/103,Sxw,1,Sx,1,B2,FALSE
ESSFmm3,ESSFmm3/104,Bl,2,Bl,2,,FALSE
ESSFmm3,ESSFmm3/104,Pa,3,Pa,3,,FALSE
ESSFmm3,ESSFmm3/104,Pli,3,Pl,3,,FALSE
ESSFmm3,ESSFmm3/104,Sxw,1,Sx,1,,FALSE
ESSFmm3,ESSFmm3/110,Bl,2,Bl,2,,FALSE
ESSFmm3,ESSFmm3/110,Sxw,1,Sx,1,,FALSE
ESSFmm3,ESSFmm3/111,Bl,2,Bl,2,D6,FALSE
ESSFmm3,ESSFmm3/111,Sxw,1,Sx,1,D6,FALSE
ESSFmm3,ESSFmm3/112,Bl,2,Bl,2,,FALSE
ESSFmm3,ESSFmm3/112,Sxw,2,Sx,2,,FALSE
ESSFmmp,ESSFmmp/00,Bl,3,Bl,3,C4,FALSE
ESSFmmw,ESSFmmw/01,Bl,2,Bl,2,C4,FALSE
ESSFmmw,ESSFmmw/01,Pli,3,Pl,3,C4,FALSE
ESSFmmw,ESSFmmw/01,Sxw,2,Sx,2,C4,FALSE
ESSFmmw,ESSFmmw/02,Bl,3,Bl,3,,FALSE
ESSFmmw,ESSFmmw/02,Pli,3,Pl,3,,FALSE
ESSFmmw,ESSFmmw/02,Sxw,3,Sx,3,,FALSE
ESSFmmw,ESSFmmw/03,Bl,2,Bl,2,B2,FALSE
ESSFmmw,ESSFmmw/03,Pli,3,Pl,3,B2,FALSE
ESSFmmw,ESSFmmw/03,Sxw,2,Sx,2,B2,FALSE
ESSFmmw,ESSFmmw/04,Bl,2,Bl,2,,FALSE
ESSFmmw,ESSFmmw/04,Pli,3,Pl,3,,FALSE
ESSFmmw,ESSFmmw/04,Sxw,2,Sx,2,,FALSE
ESSFmmw,ESSFmmw/05,Bl,2,Bl,2,,FALSE
ESSFmmw,ESSFmmw/05,Pli,3,Pl,3,,FALSE
ESSFmmw,ESSFmmw/05,Sxw,2,Sx,2,,FALSE
ESSFmmw,ESSFmmw/06,Bl,2,Bl,2,D6,FALSE
ESSFmmw,ESSFmmw/06,Pli,3,Pl,3,D6,FALSE
ESSFmmw,ESSFmmw/06,Sxw,2,Sx,2,D6,FALSE
ESSFmmw,ESSFmmw/07,Bl,2,Bl,2,,FALSE
ESSFmmw,ESSFmmw/07,Pli,3,Pl,3,,FALSE
ESSFmmw,ESSFmmw/07,Sxw,2,Sx,2,,FALSE
ESSFmv1,ESSFmv1/01,At,3,At,3,C4,FALSE
ESSFmv1,ESSFmv1/01,Bl,1,Bl,1,C4,FALSE
ESSFmv1,ESSFmv1/01,Ep,3,Ep,3,,FALSE
ESSFmv1,ESSFmv1/01,Pli,2,Pl,2,C4,FALSE
ESSFmv1,ESSFmv1/01,Sxw,1,Sx,1,C4,FALSE
ESSFmv1,ESSFmv1/02,Bl,3,Bl,3,B2,FALSE
ESSFmv1,ESSFmv1/02,Pli,2,Pl,2,B2,FALSE
ESSFmv1,ESSFmv1/03,Bl,3,Bl,3,,FALSE
ESSFmv1,ESSFmv1/03,Pli,2,Pl,2,,FALSE
ESSFmv1,ESSFmv1/03,Sxw,1,Sx,1,,FALSE
ESSFmv1,ESSFmv1/04,Bl,1,Bl,1,D6,FALSE
ESSFmv1,ESSFmv1/04,Pli,2,Pl,2,D6,FALSE
ESSFmv1,ESSFmv1/04,Sxw,1,Sx,1,D6,FALSE
ESSFmv1,ESSFmv1/05,Bl,1,Bl,1,,FALSE
ESSFmv1,ESSFmv1/05,Pli,2,Pl,2,,FALSE
ESSFmv1,ESSFmv1/05,Sxw,1,Sx,1,,FALSE
ESSFmv2,ESSFmv2/01,Bl,1,Bl,1,C4,FALSE
ESSFmv2,ESSFmv2/01,Pli,2,Pl,2,C4,FALSE
ESSFmv2,ESSFmv2/01,Sxw,1,Sx,1,C4,FALSE
ESSFmv2,ESSFmv2/02,Bl,3,Bl,3,B2,FALSE
ESSFmv2,ESSFmv2/02,Pli,2,Pl,2,B2,FALSE
ESSFmv2,ESSFmv2/02,Sxw,2,Sx,2,WHM,FALSE
ESSFmv2,ESSFmv2/03,Bl,3,Bl,3,,FALSE
ESSFmv2,ESSFmv2/03,Pli,3,Pl,3,,FALSE
ESSFmv2,ESSFmv2/03,Sb,3,Sb,3,,FALSE
ESSFmv2,ESSFmv2/03,Sxw,1,Sx,1,,FALSE
ESSFmv2,ESSFmv2/04,Bl,1,Bl,1,,FALSE
ESSFmv2,ESSFmv2/04,Pli,2,Pl,2,,FALSE
ESSFmv2,ESSFmv2/04,Sxw,1,Sx,1,,FALSE
ESSFmv2,ESSFmv2/05,Bl,1,Bl,1,,FALSE
ESSFmv2,ESSFmv2/05,Pli,2,Pl,2,,FALSE
ESSFmv2,ESSFmv2/05,Sxw,1,Sx,1,,FALSE
ESSFmv2,ESSFmv2/06,Bl,2,Bl,2,D6,FALSE
ESSFmv2,ESSFmv2/06,Pli,2,Pl,2,D6,FALSE
ESSFmv2,ESSFmv2/06,Sxw,1,Sx,1,D6,FALSE
ESSFmv3,ESSFmv3/01,Bl,1,Bl,1,C4,FALSE
ESSFmv3,ESSFmv3/01,Pli,3,Pl,3,C4,FALSE
ESSFmv3,ESSFmv3/01,Sxw,1,Sx,1,C4,FALSE
ESSFmv3,ESSFmv3/02,Bl,3,Bl,3,B2,FALSE
ESSFmv3,ESSFmv3/02,Pli,2,Pl,2,B2,FALSE
ESSFmv3,ESSFmv3/02,Sxw,3,Sx,3,B2,FALSE
ESSFmv3,ESSFmv3/03,Bl,3,Bl,3,WHM,FALSE
ESSFmv3,ESSFmv3/03,Pli,2,Pl,2,WHM,FALSE
ESSFmv3,ESSFmv3/03,Sb,3,Sb,3,WHM,FALSE
ESSFmv3,ESSFmv3/03,Sxw,3,Sx,3,WHM,FALSE
ESSFmv3,ESSFmv3/04,Bl,1,Bl,1,WHM,FALSE
ESSFmv3,ESSFmv3/04,Pli,3,Pl,3,WHM,FALSE
ESSFmv3,ESSFmv3/04,Sxw,1,Sx,1,WHM,FALSE
ESSFmv3,ESSFmv3/05,Bl,1,Bl,1,WHM,FALSE
ESSFmv3,ESSFmv3/05,Pli,3,Pl,3,WHM,FALSE
ESSFmv3,ESSFmv3/05,Sxw,1,Sx,1,WHM,FALSE
ESSFmv3,ESSFmv3/06,Bl,1,Bl,1,D6,FALSE
ESSFmv3,ESSFmv3/06,Pli,3,Pl,3,D6,FALSE
ESSFmv3,ESSFmv3/06,Sxw,1,Sx,1,D6,FALSE
ESSFmv3,ESSFmv3/07,Bl,1,Bl,1,WHM,FALSE
ESSFmv3,ESSFmv3/07,Pli,3,Pl,3,WHM,FALSE
ESSFmv3,ESSFmv3/07,Sxw,1,Sx,1,WHM,FALSE
ESSFmv3,ESSFmv3/08,Bl,1,Bl,1,WHM,FALSE
ESSFmv3,ESSFmv3/08,Pli,2,Pl,2,WHM,FALSE
ESSFmv3,ESSFmv3/08,Sxw,1,Sx,1,WHM,FALSE
ESSFmv4,ESSFmv4/01,Bl,1,Bl,1,C4,FALSE
ESSFmv4,ESSFmv4/01,Pli,2,Pl,2,C4,FALSE
ESSFmv4,ESSFmv4/01,Sxw,1,Sx,1,C4,FALSE
ESSFmv4,ESSFmv4/02,Bl,3,Bl,3,B2,FALSE
ESSFmv4,ESSFmv4/02,Pli,2,Pl,2,B2,FALSE
ESSFmv4,ESSFmv4/02,Sxw,2,Sx,2,WHM,FALSE
ESSFmv4,ESSFmv4/03,Bl,3,Bl,3,,FALSE
ESSFmv4,ESSFmv4/03,Pli,3,Pl,3,,FALSE
ESSFmv4,ESSFmv4/03,Sb,3,Sb,3,,FALSE
ESSFmv4,ESSFmv4/03,Sxw,1,Sx,1,,FALSE
ESSFmv4,ESSFmv4/04,Bl,1,Bl,1,,FALSE
ESSFmv4,ESSFmv4/04,Pli,1,Pl,1,,FALSE
ESSFmv4,ESSFmv4/04,Sxw,1,Sx,1,,FALSE
ESSFmv4,ESSFmv4/05,Bl,2,Bl,2,D6,FALSE
ESSFmv4,ESSFmv4/05,Pli,2,Pl,2,D6,FALSE
ESSFmv4,ESSFmv4/05,Sxw,1,Sx,1,D6,FALSE
ESSFmvp,ESSFmvp/00,Bl,3,Bl,3,C4,FALSE
ESSFmw,ESSFmw/01,Ba,2,Ba,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/01,Bl,1,Bl,1,C4,FALSE
ESSFmw,ESSFmw/01,Hm,,Hm,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/01,Pli,3,Pl,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/01,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/02,Bl,3,Bl,3,,FALSE
ESSFmw,ESSFmw/02,Fdi,3,Fd,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/02,Pa,3,Pa,3,,FALSE
ESSFmw,ESSFmw/02,Pli,2,Pl,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/02,Se,3,Sx,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/03,Bl,3,Bl,3,B2,FALSE
ESSFmw,ESSFmw/03,Fdi,2,Fd,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/03,Lw,3,Lw,3,B2,TRUE
ESSFmw,ESSFmw/03,Pa,3,Pa,3,B2,FALSE
ESSFmw,ESSFmw/03,Pli,1,Pl,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/03,Se,2,Sx,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/04,Ba,2,Ba,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/04,Bl,3,Bl,3,,FALSE
ESSFmw,ESSFmw/04,Fdi,3,Fd,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/04,Pli,1,Pl,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/04,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/05,Ba,2,Ba,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/05,Bl,2,Bl,2,,FALSE
ESSFmw,ESSFmw/05,Hm,3,Hm,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/05,Pli,3,Pl,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/05,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/06,Ba,2,Ba,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/06,Bl,1,Bl,1,,FALSE
ESSFmw,ESSFmw/06,Pli,3,Pl,5,SAS-HAK,FALSE
ESSFmw,ESSFmw/06,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/07,Ba,2,Ba,2,SAS-HAK,FALSE
ESSFmw,ESSFmw/07,Bl,1,Bl,1,D6,FALSE
ESSFmw,ESSFmw/07,Cw,3,Cw,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/07,Hw,3,Hw,3,D6,FALSE
ESSFmw,ESSFmw/07,Pli,3,Pl,5,SAS-HAK,FALSE
ESSFmw,ESSFmw/07,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw,ESSFmw/08,Ba,3,Ba,3,,FALSE
ESSFmw,ESSFmw/08,Bl,3,Bl,3,,FALSE
ESSFmw,ESSFmw/08,Cw,3,Cw,3,SAS-HAK,FALSE
ESSFmw,ESSFmw/08,Pli,3,Pl,5,SAS-HAK,FALSE
ESSFmw,ESSFmw/08,Se,1,Sx,1,SAS-HAK,FALSE
ESSFmw_WA,ESSFmw_WA/101,Ba,2,Ba,2,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Bg,3,Bg,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Bl,1,Bl,1,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Fdi,3,Fd,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Hm,3,Hm,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Hw,3,Hw,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Pa,5,Pa,5,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Pli,3,Pl,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Pw,3,Pw,3,C4,FALSE
ESSFmw_WA,ESSFmw_WA/101,Se,1,Sx,1,C4,FALSE
ESSFmw_WA,ESSFmw_WA/102,Bl,3,Bl,3,,FALSE
ESSFmw_WA,ESSFmw_WA/102,Fdi,2,Fd,2,,FALSE
ESSFmw_WA,ESSFmw_WA/102,Pa,2,Pa,2,,FALSE
ESSFmw_WA,ESSFmw_WA/102,Pli,1,Pl,1,,FALSE
ESSFmw_WA,ESSFmw_WA/102,Pyi,3,Py,3,,FALSE
ESSFmw_WA,ESSFmw_WA/103,Ba,3,Ba,3,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Bl,3,Bl,3,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Fdi,3,Fd,3,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Lw,2,Lw,2,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Pa,3,Pa,3,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Pli,3,Pl,3,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Pw,5,Pw,5,B2,FALSE
ESSFmw_WA,ESSFmw_WA/103,Se,2,Sx,2,B2,FALSE
ESSFmw_WA,ESSFmw_WA/110,Ba,2,Ba,2,,FALSE
ESSFmw_WA,ESSFmw_WA/110,Bl,1,Bl,1,,FALSE
ESSFmw_WA,ESSFmw_WA/110,Hm,2,Hm,2,,FALSE
ESSFmw_WA,ESSFmw_WA/110,Se,1,Sx,1,,FALSE
ESSFmw_WA,ESSFmw_WA/111,Ba,2,Ba,2,D6,FALSE
ESSFmw_WA,ESSFmw_WA/111,Bl,1,Bl,1,D6,FALSE
ESSFmw_WA,ESSFmw_WA/111,Se,1,Sx,1,D6,FALSE
ESSFmw1,ESSFmw1/101,Ba,2,Ba,2,MRyan,FALSE
ESSFmw1,ESSFmw1/101,Bl,2,Bl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/101,Hm,2,Hm,2,MRyan,FALSE
ESSFmw1,ESSFmw1/101,Hw,2,Hw,2,MRyan,FALSE
ESSFmw1,ESSFmw1/101,Pli,3,Pl,3,MRyan,FALSE
ESSFmw1,ESSFmw1/101,Se,1,Sx,1,MRyan,FALSE
ESSFmw1,ESSFmw1/102,Bl,2,Bl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102,Fdi,3,Fd,3,MRyan,FALSE
ESSFmw1,ESSFmw1/102,Pa,2,Pa,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102,Pli,2,Pl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102,Se,2,Sx,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.1,Bl,2,Bl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.1,Fdi,3,Fd,3,MRyan,FALSE
ESSFmw1,ESSFmw1/102.1,Pli,2,Pl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.1,Se,2,Sx,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.2,Bl,2,Bl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.2,Fdi,3,Fd,3,MRyan,FALSE
ESSFmw1,ESSFmw1/102.2,Pa,2,Pa,2,MRyan,FALSE
ESSFmw1,ESSFmw1/102.2,Se,2,Sx,2,MRyan,FALSE
ESSFmw1,ESSFmw1/103,Bl,1,Bl,1,MRyan,FALSE
ESSFmw1,ESSFmw1/103,Fdi,2,Fd,2,MRyan,FALSE
ESSFmw1,ESSFmw1/103,Hw,3,Hw,3,MRyan,FALSE
ESSFmw1,ESSFmw1/103,Lw,3,Lw,3,MRyan,TRUE
ESSFmw1,ESSFmw1/103,Pli,2,Pl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/103,Se,2,Sx,2,MRyan,FALSE
ESSFmw1,ESSFmw1/104,At,2,At,2,MRyan,FALSE
ESSFmw1,ESSFmw1/104,Bl,2,Bl,2,MRyan,FALSE
ESSFmw1,ESSFmw1/104,Fdi,2,Fd,2,MRyan,FALSE
ESSFmw1,ESSFmw1/104,Lw,3,Lw,3,MRyan,TRUE
ESSFmw1,ESSFmw1/104,Pli,1,Pl,1,MRyan,FALSE
ESSFmw1,ESSFmw1/104,Se,3,Sx,3,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Ba,2,Ba,2,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Bl,1,Bl,1,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Cw,3,Cw,3,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Hm,2,Hm,2,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Hw,2,Hw,2,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Pli,3,Pl,3,MRyan,FALSE
ESSFmw1,ESSFmw1/105,Se,1,Sx,1,MRyan,FALSE
ESSFmw1,ESSFmw1/110,Bl,1,Bl,1,MRyan,FALSE
ESSFmw1,ESSFmw1/110,Pli,3,Pl,3,MRyan,FALSE
ESSFmw1,ESSFmw1/110,Se,1,Sx,1,MRyan,FALSE
ESSFmw1,ESSFmw1/111,Bl,1,Bl,1,MRyan,FALSE
ESSFmw1,ESSFmw1/111,Pli,3,Pl,3,MRyan,FALSE
ESSFmw1,ESSFmw1/111,Se,1,Sx,1,MRyan,FALSE
ESSFmw2,ESSFmw2/01,Ba,2,Ba,2,C4,FALSE
ESSFmw2,ESSFmw2/01,Bl,1,Bl,1,C4,FALSE
ESSFmw2,ESSFmw2/01,Hm,2,Hm,2,C4,FALSE
ESSFmw2,ESSFmw2/01,Hw,3,Hw,3,C4,FALSE
ESSFmw2,ESSFmw2/01,Pli,3,Pl,3,C4,FALSE
ESSFmw2,ESSFmw2/01,Pw,3,Pw,3,C4,FALSE
ESSFmw2,ESSFmw2/01,Se,1,Sx,1,C4,FALSE
ESSFmw2,ESSFmw2/02,Bl,3,Bl,3,,FALSE
ESSFmw2,ESSFmw2/02,Fdi,2,Fd,2,,FALSE
ESSFmw2,ESSFmw2/02,Pa,3,Pa,3,,FALSE
ESSFmw2,ESSFmw2/02,Pli,2,Pl,2,,FALSE
ESSFmw2,ESSFmw2/02,Se,3,Sx,3,,FALSE
ESSFmw2,ESSFmw2/03,Ba,3,Ba,3,B2,FALSE
ESSFmw2,ESSFmw2/03,Bl,3,Bl,3,B2,FALSE
ESSFmw2,ESSFmw2/03,Fdi,2,Fd,2,B2,FALSE
ESSFmw2,ESSFmw2/03,Lw,4,Lw,4,B2,TRUE
ESSFmw2,ESSFmw2/03,Pa,3,Pa,3,B2,FALSE
ESSFmw2,ESSFmw2/03,Pli,1,Pl,1,B2,FALSE
ESSFmw2,ESSFmw2/03,Se,2,Sx,2,B2,FALSE
ESSFmw2,ESSFmw2/04,Ba,2,Ba,2,,FALSE
ESSFmw2,ESSFmw2/04,Bl,3,Bl,3,,FALSE
ESSFmw2,ESSFmw2/04,Fdi,2,Fd,2,,FALSE
ESSFmw2,ESSFmw2/04,Pa,3,Pa,3,,FALSE
ESSFmw2,ESSFmw2/04,Pli,1,Pl,1,,FALSE
ESSFmw2,ESSFmw2/04,Se,1,Sx,1,,FALSE
ESSFmw2,ESSFmw2/05,Ba,2,Ba,2,,FALSE
ESSFmw2,ESSFmw2/05,Bl,2,Bl,2,,FALSE
ESSFmw2,ESSFmw2/05,Cw,3,Cw,3,,FALSE
ESSFmw2,ESSFmw2/05,Fdi,3,Fd,3,,FALSE
ESSFmw2,ESSFmw2/05,Hm,3,Hm,3,,FALSE
ESSFmw2,ESSFmw2/05,Hw,3,Hw,3,,FALSE
ESSFmw2,ESSFmw2/05,Pli,3,Pl,3,,FALSE
